,日期,前收盘价,开盘价,收盘价,最高价,最低价,HO,OL,HCY,CYL,涨跌幅,AR,BR,MA5,MA10,MA20,MA60,MA120,MA250,5日涨跌幅,10日涨跌幅,20日涨跌幅,60日涨跌幅,120日涨跌幅,250日涨跌幅
3495,2015-06-12,3347.1161,3364.4434,3350.2482,3374.815,3319.1998,10.371599999999944,45.24360000000024,27.698899999999867,27.91630000000032,0.000935760788219886,70.49765155612914,91.77008585219487,3388.0901200000067,3328.452560000003,3261.9418800000044,3099.9310933333322,2781.6252966666634,2187.6776624000054,0.01400132203869986,0.07678834866330653,0.09470531899146883,0.2644154191396424,0.5217776134480654,1.2755695294606686
3496,2015-06-15,3350.2482,3359.7065,3262.4793,3366.8387,3254.6189,7.132200000000012,105.08759999999984,16.590499999999793,95.62930000000006,-0.026197730663656493,69.00516188182463,86.70382418079451,3348.8445800000068,3330.2685900000033,3275.1463950000043,3110.4683649999993,2789.6519741666634,2194.8261916000056,-0.05673440970859922,0.005597569166287286,0.08807739756249111,0.24037182115872935,0.41891467669416227,1.2113301480939738
3497,2015-06-16,3262.4793,3233.1467,3179.6524,3275.4742,3149.0828,42.32750000000033,84.06389999999965,12.994900000000143,113.39649999999983,-0.0253877166362404,65.93554655029232,78.79519714759289,3301.975860000007,3322.4028300000036,3278.324715000004,3118.7845883333325,2796.282844166664,2201.5706692000053,-0.06864202535679598,-0.02414061277165158,0.020399436986013875,0.18613694515456713,0.3337759045079842,1.1289468662560522
3498,2015-06-17,3179.6524,3198.1427,3211.7065,3222.4383,3144.4881,24.295599999999922,53.654599999999846,42.785899999999856,35.16429999999991,0.01008100759693109,63.95749140674207,79.47117105760046,3270.2405000000067,3319.7306800000033,3282.7675400000035,3126.9685133333323,2803.34672333333,2208.4624392000055,-0.04707974905999568,-0.008251379990538599,0.0284536561154074,0.18048323373167863,0.35856632774135444,1.1572972613523702
3499,2015-06-18,3211.7065,3183.2291,3068.4878,3183.2291,3067.4846,0.0,115.74450000000024,-28.47739999999976,144.2219,-0.04459271107120155,61.94322842589859,73.48115876807255,3214.514840000006,3296.6764600000038,3278.646880000004,3133.382526666666,2808.9984549999963,2214.800946400005,-0.0832442890164462,-0.06988181374525249,-0.026155439348935383,0.14340216876511702,0.2837357129708651,1.0679078431200764
3500,2015-06-19,3068.4878,3030.2239,2903.0573,3067.8172,2900.7908,37.5933,129.43309999999974,-0.6705999999999221,167.69699999999966,-0.05391271231386352,59.487497099081565,66.74901186366584,3125.0766600000065,3256.583390000004,3261.3569950000037,3137.614131666666,2812.9682324999962,2220.401331600005,-0.13347993142717007,-0.12134750489408552,-0.10643679080783852,0.09584026791878641,0.19630627638373999,0.931558636584715
3501,2015-06-23,2903.0573,2907.0748,3003.1629,3007.6261,2822.4705,100.55130000000008,84.60429999999997,104.56880000000001,80.58680000000004,0.03448281919891838,64.94199159907062,73.43216654348615,3073.213380000006,3211.0289800000037,3244.0178900000037,3142.8708133333325,2818.2033066666627,2226.3391632000053,-0.07948445833817253,-0.13170936422194768,-0.10351874433759367,0.11734703444724626,0.2645141337474324,0.9774498009817574
3502,2015-06-24,3003.1629,3009.7687,3045.2444,3052.1133,2962.6465,42.3445999999999,47.12220000000025,48.95040000000017,40.516399999999976,0.014012393400304912,66.19596994613886,78.36271985990815,3046.3317800000063,3174.153820000004,3226.950460000004,3148.804219999999,2824.6563183333296,2232.5123848000053,-0.042271287263978885,-0.10801172584853647,-0.10079410191894922,0.1323810444586575,0.34099572721271865,1.027541997378056
3503,2015-06-25,3045.2444,3069.3999,2943.9898,3082.5578,2929.107,13.157900000000154,140.29289999999992,37.3134,116.13740000000007,-0.03325007345880027,55.10905507795388,68.002285756677,2992.788440000006,3131.5144700000037,3206.913050000004,3151.463116666666,2829.525774999996,2238.3066200000053,-0.08335652712973618,-0.12651187180995116,-0.11981452657876346,0.057294423039904174,0.2476356925058958,0.9686563940429211
3504,2015-06-26,2943.9898,2875.1223,2736.695,2953.9593,2678.7693,78.83699999999999,196.35300000000007,9.969500000000153,265.2204999999999,-0.07041287982723299,51.66118912892633,56.575928369987324,2926.429880000006,3070.472360000004,3187.5167500000043,3151.163733333333,2831.7914083333294,2243.341248000005,-0.10812909212153288,-0.1823722517423283,-0.12415137707901214,-0.0065209546883858716,0.11030262262665147,0.8515728283034674
3505,2015-06-29,2736.695,2802.7716,2678.3683,2822.1132,2530.8302,19.341599999999744,271.94140000000016,85.41819999999962,205.8648000000003,-0.02131282441046589,45.86645661103438,53.93516953006261,2881.4920800000064,3003.284370000004,3165.868465000004,3149.1456883333326,2833.4306191666624,2248.116805200005,-0.07739737000712998,-0.20054630579310506,-0.13915757678217755,-0.043252301969207485,0.07926350193398535,0.804248022370138
3506,2015-06-30,2678.3683,2678.6344,2870.0253,2872.5084,2628.0039,193.87400000000025,50.630499999999756,194.14010000000007,50.36439999999993,0.07155737319621047,50.36547663664206,56.4869635575281,2854.8645600000063,2964.038970000004,3147.153780000004,3150.6187599999994,2836.3172716666622,2253.693866400005,-0.044332460287119346,-0.12029317703257159,-0.11536895724495655,0.0317741577723365,0.13726208350124636,0.9447778093999022
3507,2015-07-01,2870.0253,2823.9443,2736.8473,2872.907,2721.4761,48.96270000000004,102.46820000000025,2.8817000000003645,148.54919999999993,-0.04640307526208909,46.73987541238904,48.61549290701685,2793.185140000006,2919.7584600000046,3121.0806450000046,3149.279864999999,2837.611274166663,2258.720743600005,-0.10127170745310299,-0.13926210927961813,-0.16004084939738705,-0.028515633180828726,0.060149630050275515,0.8490612298395814
3508,2015-07-02,2736.8473,2767.9858,2714.2469,2805.6667,2611.8627,37.68090000000029,156.1230999999998,68.81940000000031,124.98459999999977,-0.008257822787555491,46.20908551770621,47.910354520885136,2747.236560000006,2870.0125000000044,3094.8715900000043,3146.3597799999993,2838.1496733333292,2263.697915200005,-0.07803794021297217,-0.1548894956621969,-0.16186282356748394,-0.0606360998556128,0.02438366132141012,0.8464842437246336
3509,2015-07-03,2714.2469,2674.5573,2582.2655,2738.658,2511.1647,64.10069999999996,163.39260000000013,24.411099999999806,203.08220000000028,-0.04862542165931927,46.37027074734509,45.56374969722796,2716.3506600000064,2821.3902700000044,3059.0333650000043,3140.196221666666,2837.7568691666625,2268.1149532000045,-0.0564291965308521,-0.15845665086235639,-0.21726522644534918,-0.12527222340594546,-0.017926699683045833,0.7471278871668992
3510,2015-07-06,2582.2655,2807.7542,2749.9982,2807.7542,2649.5575,0.0,158.19669999999996,225.48869999999988,-67.29199999999992,0.06495563682355665,46.877158706077424,60.397358359144846,2730.676640000006,2806.0843600000044,3031.333875000005,3137.166658333333,2838.7132624999954,2273.2199220000043,0.026743857444847974,-0.05272341679235881,-0.16767306660920067,-0.06200134253277534,0.043551096659078414,0.8659793072937445
3511,2015-07-07,2749.9982,2682.5006,2812.4457,2825.4855,2612.1145,142.98489999999993,70.38609999999971,75.48729999999978,137.88369999999986,0.022708196681728854,51.47986850824291,60.735038460524436,2719.160720000006,2787.0126400000045,2999.0208100000045,3134.2640033333328,2840.832751666662,2278.5400848000045,-0.020062401540501984,-0.06350544620806275,-0.18685054848531535,-0.05831346964195128,0.09942457449981568,0.8972181691238226
3512,2015-07-08,2812.4457,2596.7123,2608.9765,2760.5217,2546.462,163.80939999999964,50.25030000000015,-51.92400000000043,265.9837000000002,-0.07234600120457435,52.209675501924025,48.16020663629474,2693.5865600000066,2743.3858500000047,2958.7698350000046,3127.0615283333327,2841.165730833329,2283.0493388000045,-0.04672193439509753,-0.1432620317764971,-0.23579977832428622,-0.1421015249290969,0.015553602367285091,0.7608433901636202
3513,2015-07-09,2608.9765,2575.3428,2781.0767,2828.752,2493.644,253.40920000000006,81.69880000000012,219.77549999999974,115.33250000000044,0.06596464168994998,59.91205709678917,54.01039045060244,2706.9525200000066,2727.0945400000046,2929.3045050000046,3122.539356666666,2843.142603333328,2288.2342816000046,0.02462185735571798,-0.05533752188951191,-0.17484854022389673,-0.0888906033828385,0.09325412799172295,0.8729794637944401
3514,2015-07-10,2781.0767,2749.1204,2898.4101,2997.5974,2717.7117,248.47700000000032,31.408699999999953,216.52070000000003,63.36500000000024,0.042189918746218025,69.7578487225585,61.9034656915215,2770.1814400000067,2743.2660500000047,2906.8692050000045,3119.9577916666663,2846.230787499995,2293.8697420000044,0.12242916152502525,0.059091385777370053,-0.13405749504775177,-0.05072993059321973,0.14660099500440693,0.945835876056111
3515,2015-07-13,2898.4101,2855.7002,2869.0511,2949.1971,2805.9126,93.49689999999964,49.78760000000011,50.78699999999981,92.49749999999995,-0.010129346430306718,72.85519198663121,61.64301583720356,2793.992020000007,2762.3343300000047,2882.809350000004,3114.7202766666665,2849.0209633333284,2299.3760944000046,0.0432919919729402,0.07119364427961616,-0.14363028386971444,-0.09871853188921442,0.13211946034890287,0.9223599513019756
3516,2015-07-14,2869.0511,2821.9709,2763.0728,2843.2483,2717.031,21.277400000000398,104.93989999999985,-25.802799999999934,152.02010000000018,-0.03693844978920047,73.36490681668809,56.40435362651167,2784.117440000007,2751.6390800000045,2857.8390250000043,3106.8492899999997,2850.105819999995,2304.4570416000042,-0.01755514782027623,-0.037265350936104946,-0.15307576051133875,-0.14596931628655108,0.04944483058540228,0.8508883762181512
3517,2015-07-15,2763.0728,2725.9236,2757.9508,2779.9476,2665.9496,54.02399999999989,59.97400000000016,16.87480000000005,97.1232,-0.0018537332783992166,69.18543330792367,49.29392341558304,2813.912300000007,2753.7494300000044,2836.7539450000045,3100.0741199999993,2850.980126666662,2309.520988800004,0.057100667637289826,0.007710879594926778,-0.13262506304148214,-0.12846111865496201,0.03954596887940376,0.8485370960693424
3518,2015-07-16,2757.9508,2754.8286,2742.8468,2779.9974,2708.7151,25.168800000000374,46.11349999999993,22.046600000000126,49.23570000000018,-0.005476529893136739,72.22992150231133,49.3785260753509,2806.266320000007,2756.6094200000043,2813.3109600000043,3092.2154999999993,2853.752174999995,2314.5918280000046,-0.013746438564603558,0.010536955941627735,-0.14598460351218268,-0.14669066726730395,0.13801579204390002,0.8593844503934209
3519,2015-07-17,2742.8468,2756.8658,2807.0649,2834.1789,2723.7387,77.31309999999985,33.127100000000155,91.33210000000008,19.108099999999922,0.02341293724461746,72.96722193346119,53.583748765163094,2787.9972800000064,2779.0893600000045,2800.239815000004,3084.012898333333,2857.113349166662,2319.9354156000045,-0.03151562299620758,0.08705510723045329,-0.08519600436410402,-0.14917342609058326,0.1677983412405084,0.908051901618306
3520,2015-07-20,2807.0649,2798.5598,2783.7614,2815.7011,2766.9428,17.14130000000023,31.61700000000019,8.636200000000372,40.122100000000046,-0.008301731819595592,73.77951671159182,53.744061502679315,2770.9393400000063,2782.4656800000043,2794.275020000004,3075.852288333333,2859.125377499995,2325.1962972000047,-0.02972749422274157,0.012277535308932164,-0.04109319509470244,-0.14958052763519747,0.09496978741447748,0.8955966500084096
3521,2015-07-21,2783.7614,2757.66,2772.7737,2799.8154,2743.1549,42.1554000000001,14.505099999999857,16.054000000000087,40.60649999999987,-0.003947069601582864,76.0180856171525,53.08398001087723,2772.8795200000063,2778.4984800000047,2782.755560000004,3068.332549999999,2861.0292583333285,2330.3562840000045,0.003510910027415992,-0.014105872337375258,-0.07671551882849903,-0.1399473256165248,0.08979482829908969,0.869986990626372
3522,2015-07-22,2772.7737,2757.2843,2739.7856,2770.9961,2721.3539,13.71180000000004,35.930399999999736,-1.7776000000003478,51.41980000000012,-0.011897148332011387,78.52052207510964,53.26922180760446,2769.246480000006,2791.5793900000044,2767.482620000004,3058.8547433333324,2862.489854999995,2335.3767784000042,-0.006586484428946271,0.050138090550068126,-0.10030682594802565,-0.1718834234962916,0.06834495736814072,0.8453934969710277
3523,2015-07-23,2739.7856,2741.4243,2790.7639,2796.3681,2736.3752,54.94380000000001,5.04910000000018,56.58249999999998,3.410400000000209,0.01860667491646062,81.78824531248506,57.13484360544303,2778.829900000006,2792.5481100000043,2759.8213250000035,3050.6619749999995,2864.3931958333283,2340.6071300000044,0.017469841917528983,0.0034832552442727316,-0.05204702135856587,-0.14976132808096687,0.08913682409557122,0.8816134430438465
3524,2015-07-24,2790.7639,2794.054,2741.0438,2807.6198,2735.2994,13.565799999999854,58.75460000000021,16.85590000000002,55.464500000000044,-0.017815946379412417,81.13750246905391,55.72585532001803,2765.625680000006,2776.811480000004,2760.038765000004,3041.624671666666,2866.217702499995,2345.6766332000047,-0.02351962008430941,-0.05429400760092584,0.0015890700278984315,-0.16515127241583272,0.0868088258092552,0.8600144673019976
3525,2015-07-27,2741.0438,2698.798,2493.2903,2715.3594,2491.1185,16.56140000000005,207.67949999999973,-25.684400000000096,249.92529999999988,-0.09038655274315566,78.7009898522521,53.699604659727044,2707.5314600000065,2739.235400000004,2750.7848650000037,3029.004676666666,2866.276079999995,2349.7347744000044,-0.10434482639208942,-0.13097041039108714,-0.06910102692000941,-0.23294940147485443,0.0028175772286767042,0.6860739608657282
3526,2015-07-28,2493.2903,2427.0279,2485.6742,2531.2314,2400.8663,104.20350000000008,26.161599999999908,37.941100000000006,92.42399999999998,-0.003054638282594002,85.19145992101326,56.633341455277076,2650.111560000006,2711.4955400000044,2731.5673100000035,3015.899163333333,2866.6397149999952,2353.7581232000043,-0.10354234822697583,-0.10039496606821219,-0.1339190633615669,-0.24032078190589568,0.017868763712931557,0.679694587985028
3527,2015-07-29,2485.6742,2496.8951,2531.4449,2535.6019,2459.0816,38.70679999999993,37.813500000000204,49.927700000000186,26.592599999999948,0.018413796948932415,84.20644567273618,55.721867698467,2608.4434200000064,2688.8449500000042,2721.297190000004,3005.6096949999996,2867.6902558333286,2357.9001948000046,-0.0760427020274872,-0.0821283323835944,-0.07505073447100974,-0.19606375481808547,0.05240955690992677,0.6922248879791595
3528,2015-07-30,2531.4449,2525.0843,2467.3671,2548.2697,2459.9243,23.185399999999845,65.15999999999985,16.82479999999987,71.52059999999983,-0.025312737401473773,82.67969332841194,53.87227164124293,2543.7640600000063,2661.296980000004,2708.953200000004,2994.41548,2868.813873333328,2361.7426432000043,-0.11588110337818258,-0.10043568601789932,-0.09095701647480936,-0.21396897757898958,0.057805870270645654,0.6375370249310603
3529,2015-07-31,2467.3671,2452.0468,2461.2401,2490.6587,2432.4937,38.61189999999988,19.553100000000086,23.291600000000017,34.87339999999995,-0.0024832137868742166,88.56416444897486,55.02133002873244,2487.8033200000064,2626.714500000004,2702.901930000004,2983.8547649999996,2869.2762074999946,2365.4200076000047,-0.1020792517069592,-0.12319800657263036,-0.04686791501493548,-0.2047388867365907,0.023061361066772923,0.5962395072569606
3530,2015-08-03,2461.2401,2433.2417,2479.7243,2479.9511,2419.8504,46.70940000000019,13.391300000000228,18.71100000000024,41.389700000000175,0.007510116546532775,95.2397716465892,60.59632818897005,2485.090120000006,2596.310790000004,2689.388235000004,2973.3425866666666,2870.170118333328,2369.1108448000045,-0.005441002999129418,-0.10921808887787587,-0.09828148251151592,-0.20277763221136458,0.04521447192886696,0.592614265116264
3531,2015-08-04,2479.7243,2476.1579,2534.7111,2535.2804,2462.7302,59.122499999999945,13.427700000000186,55.55610000000024,16.99409999999989,0.022174561905934587,112.18685186721503,64.48182894025389,2494.8975000000064,2572.504530000004,2675.501505000004,2962.7688716666667,2871.718369166662,2372.8117812000046,0.019727806644973755,-0.08585720500739036,-0.09875198657168749,-0.20018809554913108,0.07909593383515245,0.574866307502375
3532,2015-08-05,2534.7111,2529.1331,2487.0616,2537.354,2485.5984,8.220899999999801,43.53470000000016,2.642899999999827,49.11270000000013,-0.018798789337372557,101.61271049642704,55.71740729498871,2486.020840000006,2547.232130000004,2669.405760000004,2951.081348333333,2873.066874166662,2376.312619600005,-0.01753279322808876,-0.0922422542844229,-0.04672901423220954,-0.21994434047096378,0.06959304433389923,0.5429838471522199
